Entrez Arabidopsis ID,"""ROOT-SHOOT_logFC""",FL-GC_logFC,CAX22-COL00_logFC,CAX23-COL00_logFC,I:Tissue_SHOOT.Genotype_CAX22_logFC,I:Tissue_SHOOT.Cond_FL_logFC,I:Tissue_SHOOT.Genotype_CAX23_logFC,I:Cond_FL.Genotype_CAX22_logFC,I:Cond_FL.Genotype_CAX23_logFC
823594,0.272515475,0.001013858,0.101335601,0.096290505,0.033969198,-0.052910061,-0.021056859,-0.016297164,0.04862806
823595,0.983644657,0.032094488,0.159238004,0.176681609,0.083327249,0.193394565,0.071273418,0.006950485,-0.118374727
823598,7.285147554,0.174198545,-0.020104582,0.112142708,0.610555246,0.161535627,-0.08331697,0.130894549,-0.119484674
823599,0.668618498,0.140329852,0.199253754,-0.014126291,0.114553858,-0.231305772,0.553397087,0.038130914,-0.088703765
823600,1.133777693,0.022669791,0.084420621,-0.213386454,0.134673328,-0.086736553,0.21898054,0.039687622,0.225944917
823601,0.101946306,0.062569549,-0.231128482,-0.343333545,-0.519267624,0.181621286,-0.508446349,-0.147105838,0.161775019
823602,2.187721509,0.079175567,0.111617574,-0.150498798,0.108885884,0.200071706,0.167548363,-0.116514119,0.254261015
823603,-0.40029378,0.051995832,-0.028835603,-0.078238254,0.183893384,-0.079194165,0.170141524,-0.172549358,-0.149833555
823604,-0.066279582,0.06059518,0.31010578,0.105029257,-0.083847153,-0.00163331,-0.028717373,-0.121604492,-0.001858191
823605,0.595336145,0.087649044,0.050392795,0.222972771,0.241994765,0.124723135,0.018700448,-0.152886468,-0.256837806
823606,4.644484448,-1.39154007,-1.096351382,-0.363587597,-0.375982299,0.885333987,-0.250403767,1.371078104,0.444806085
823608,1.998955284,0.035276983,0.086882508,-0.363311637,0.161554695,0.232726449,0.202638299,-0.051267603,0.295608147
823610,-0.350771786,0.075486297,0.078736211,-0.097307986,1.101942999,0.025519559,0.628957411,-0.467596838,0.372265545
823613,0.526666956,-0.029636776,0.281783832,0.122401194,-0.548552533,0.211903695,-0.02973288,-0.073384012,-0.20020223
823614,-3.824719875,-0.559337769,1.329130257,0.490563662,-2.198143075,0.651832141,-0.711083164,0.517034564,0.119364265
823616,0.07024999,-0.232327085,-0.03391029,-0.060315974,0.109195704,-0.178983944,0.158945789,0.302086608,0.077872248
823617,2.058766439,0.058389271,-0.518832029,-0.936165024,0.44751285,1.705034052,2.48402471,-0.023718451,0.284097322
823618,2.697398048,-0.103717901,-1.751022583,-1.483944035,2.024238346,0.252051722,1.879482136,-0.716625435,0.381579465
823619,0.607625876,-0.019089342,0.164202995,0.074432664,-0.06996338,0.057414821,0.039033948,-0.098509902,-0.082351423
823620,-5.895848309,0.585571735,-2.20148337,-1.320720219,1.265999527,-1.910627274,1.021593025,2.145809345,0.412085492
823621,3.077231654,-1.312261143,-1.035233958,-1.016291621,-1.022829715,-1.821954439,-0.984319609,1.654260838,0.827317987
823622,-3.344468264,0.05873058,0.02401141,0.105994532,-0.133211293,-0.342088011,-0.171213307,0.229655923,0.023242444
823623,-2.201699336,0.077800155,0.161245672,0.000533303,-0.222739334,-0.095367734,0.000275353,0.009005639,-0.020215876
823624,-0.572918869,0.176829493,0.244663274,-0.029299449,-0.186310365,0.128418847,-0.123832394,-0.386611739,-0.231004286
823629,1.273347446,0.165838882,0.245749218,-0.042583893,0.023971292,-0.314101811,0.184849632,-0.096673293,0.201593823
823631,0.584146181,0.142706944,0.445481716,0.111583803,-0.121062985,-0.082019565,0.254347945,-0.166883887,0.229637444
823632,-5.308616925,1.401409243,0.347927661,1.12544529,-0.218129599,-0.435118199,-0.097588053,-0.326688712,-1.872620885
823634,0.990262815,0.029289298,-0.03283804,0.157931685,-0.03109587,0.317626221,-0.276984085,0.018266622,-0.201035053
823635,0.553694259,1.347906463,0.615681896,-0.110208978,0.518171124,-0.89371805,1.690548779,-1.000737415,-1.981789514
823636,0.157987555,-0.065922482,-0.121284219,0.067282247,0.058805095,-0.139949625,-0.087922451,0.165195213,-0.035076839
823637,0.645623215,0.10407509,0.159638314,0.000583944,0.111828629,0.051711036,-0.059084201,-0.189727249,-0.096000146
823638,-0.409473979,-0.042440168,-0.092230215,0.036601959,0.035542452,-0.007436706,-0.003621128,0.076645153,-0.041855295
823639,-0.029003434,-0.146614176,-0.127402181,-0.175751495,-0.264187637,-0.033857621,-0.192934577,0.10807722,0.215554705
823640,-2.564387032,-0.108322242,0.253245391,0.048148749,-0.27886497,0.076279455,0.047619757,0.080192115,0.003361015
823641,-2.625323248,1.293767381,0.003059695,0.308435893,-0.007554793,-0.398201143,-0.078259862,-0.885439314,-1.071509575
823642,5.336862812,-0.182141151,-0.17166742,0.106376712,0.300988071,0.650290716,-0.298394085,0.154089587,-0.207674184
823643,7.520701231,-0.393788559,-0.316109636,0.086181113,1.537048774,0.727295358,1.2828732,0.348052115,-0.224113044
823644,0.934483425,0.013253652,-0.012978321,0.079793219,0.104449093,0.076943278,-0.070612573,0.004287438,0.002680897
823646,0.344883689,-0.017541455,0.09609592,0.044334594,-0.027197299,0.001133909,0.051068677,-0.025002689,0.021193448
823647,1.503421071,-0.976835357,-0.261564253,0.117139757,-0.167735493,1.342708773,-0.466042752,0.006360573,-0.806714733
823648,3.230000344,-0.95992971,-2.044969581,-0.959360948,2.25062439,1.259701536,1.319031993,0.179129346,-0.781183532
823649,3.386903785,0.214139718,-0.184671763,0.587650478,0.924321925,0.932318927,0.265938361,-1.360433144,-1.119598702
823650,-8.929851751,-0.142035911,1.500969127,2.406145386,-2.192464535,-0.042659083,-1.07299018,2.007240182,-2.037034108
823652,2.534513617,0.033481342,0.11430094,0.097138069,0.303440741,0.472517344,0.155000872,0.008672327,0.080910865
823653,0.969343261,-0.05030792,-0.108014838,-0.400870189,-1.147757092,-1.901340297,-0.007453237,1.101273583,0.902155584
823655,0.014571867,-0.010989721,0.009716665,0.062854912,0.093056785,0.026693592,0.104226598,0.000716484,-0.063663826
823656,-0.987545074,0.429179485,2.627488046,0.384460357,-2.067261065,-0.389568516,-0.048227859,0.19137582,-0.734274786
823657,-0.279599573,0.184833052,0.210313819,0.228553348,-0.101531792,-0.09676431,-0.112788555,-0.129108753,-0.149385704
823659,0.0910411,-0.022162031,0.061792995,-0.198981475,0.016465745,0.036794158,0.036644883,-0.293336028,-0.026093148
823660,-0.249976686,0.160295994,0.365721064,0.240931812,-0.356084784,-0.187943678,0.115931638,-0.016429002,-0.065809009
823664,-2.269853778,-0.254238078,0.024898627,0.208600393,-0.16155843,0.194509829,-0.140504776,0.218804312,-0.051360354
823666,-0.107673056,-0.719802181,0.13014204,0.298045135,0.488333555,-0.198526295,-0.354814058,0.732884181,-0.101101941
823667,-2.010736441,-0.420983766,-0.313210455,-0.283869436,-0.175931316,0.0942543,-0.042022939,0.450833652,0.561631529
823668,-0.546743974,0.007182822,-0.048211134,-0.084515482,-0.045214265,-0.242239953,-0.072510662,0.141374843,0.20110768
823669,0.618285881,-0.017229733,-0.030835229,0.092089269,0.014018545,0.051259252,-0.040747421,0.044952049,-0.107899762
823671,4.21746146,0.2946212,-0.077397551,0.641517164,0.00867433,1.763883451,0.102325887,-0.719526483,-0.620855865
823677,1.624441867,-0.421124131,-0.089612301,0.41783062,0.510553157,0.982982984,0.416327078,0.385780231,-0.460498965
823678,0.736669433,-0.140334008,0.105692461,0.102129856,0.015935594,0.093585773,0.130309937,0.06469734,-0.009171504
823679,2.488693996,-0.337782574,-0.075957612,0.228444526,-0.777815057,1.271705286,-0.506490336,0.041176403,-0.301920582
823680,0.26800841,-0.163834099,0.206771574,0.097296473,-0.070218632,0.161238065,0.171477968,0.32344451,0.174437236
823681,0.731929937,-0.226895816,0.122030627,-0.030062544,-0.110278438,0.250013127,0.280362131,0.013152297,-0.131785208
823682,2.636991947,-0.510562354,-0.390247375,0.032465605,0.078394563,0.060896808,-0.498822685,0.391089359,-0.509087634
823683,-0.3778385,-0.113115669,0.123255077,0.108968803,-0.232130843,0.04085921,-0.113052874,0.10680523,-0.022153055
823689,2.57590614,-0.54156609,-0.1715376,-0.142375681,0.069801791,0.602506125,0.451199405,0.793925,0.041870696
823694,5.283373633,-0.007697717,-0.157463269,0.299133902,0.29554382,0.756089297,-0.886201001,0.29818245,-0.175205287
823695,1.458435418,-0.035012006,0.311077445,0.528226541,-1.194663791,-0.182781673,-1.29834289,0.193589922,0.035715276
823701,0.719481425,0.097656277,0.153325865,0.036009147,0.280957543,-0.205125045,-0.044564966,-0.060877974,0.010180561
823702,0.284397409,-0.105107582,-0.027461403,0.220125125,0.02715746,0.068594605,-0.229356942,-0.01700261,-0.286105575
823703,0.629938443,-0.013826747,0.23064119,-0.071559476,-0.049955557,-0.01119421,-0.196592052,-0.020490918,-0.024570804
823704,0.039716118,0.019228855,-0.042921812,-0.0777359,0.082210199,0.135717556,0.072716946,-0.183465497,-0.008440343
823705,-0.341115167,0.036826976,0.093932483,0.132047493,0.046548401,-0.100980085,0.005380027,-0.036878781,-0.061819603
823706,-1.437469698,-0.063218257,-0.412719584,-0.248677693,-0.113926222,-0.056976525,-0.11398584,0.045738855,0.041654197
823707,0.09952101,-0.381242317,-0.144360271,-0.018750017,-0.692069941,0.288049143,-0.511651413,0.068234852,-0.118021943
823708,0.962107222,-0.096867643,-0.108291824,-0.340550998,-0.773387568,0.716846875,-0.591422614,-0.63937786,-0.198099237
823709,-1.617250577,1.646979145,0.129075622,0.006016364,-1.252517893,2.407037071,-0.012699327,-2.528105579,-1.286837109
823710,2.998967275,0.246678702,0.150614332,-0.044323113,0.451996925,0.112601155,0.361855341,-0.013555376,0.149878955
823711,3.075633673,-0.629337265,0.4499534,-0.33539774,0.237637774,-0.716054444,-1.019331025,0.451155559,1.206919886
823712,7.721898307,-0.835442989,-0.701304547,-0.420919644,1.360707924,1.005731139,0.133464502,1.23681162,0.484761738
823713,3.882038302,-0.435983502,-0.361933548,0.113654898,0.164393223,0.237896325,-0.779539335,0.479397829,-0.272111439
823714,1.326795731,-0.370476834,-0.834234926,-0.029680001,-0.040071757,-0.07605134,-1.168294111,0.423518283,-0.715266573
823715,-1.754783577,-0.490301901,-0.623828858,-0.204581947,0.065542729,0.006948651,-0.327041936,0.632953171,0.364353622
823716,-0.059999934,0.012624708,0.132176905,0.075780587,-0.114982925,-0.055521315,-0.059443017,-0.016654183,-0.002778422
823717,-0.166237199,0.097523538,0.25045466,0.06540292,-0.177868918,-0.056092519,-0.064703625,-0.095964644,0.105843225
823719,1.237734422,-0.895023659,-0.961186879,-3.097704644,2.261021963,-0.325502218,2.145010981,-0.950467597,0.557887111
823720,-0.838055828,0.067985999,0.049960899,0.01206878,-0.071732231,-0.040135578,-0.049727873,-0.0297581,-0.028828414
823721,-1.660678361,-0.133805145,-0.147717831,-0.141248133,-0.040754695,0.011075469,-0.022114259,0.11916605,0.03981432
823722,-1.727248075,0.435967121,-3.240323819,-1.633672184,3.235491307,-0.352526211,0.847495543,-0.753799274,-0.801840406
823723,-1.503292972,0.209532559,2.22450173,0.765545884,-0.519794533,0.103278606,-1.536416965,-0.067287773,-1.487072457
823725,0.737380103,-0.334644583,-0.150166808,-0.170804142,0.143523586,0.37164126,-0.383030355,-0.094137249,0.39765568
823726,-0.012027459,0.00828799,0.077324521,0.061870528,-0.02697658,-0.041434935,0.012162104,0.015809426,-0.028376188
823727,8.560485702,-0.308447615,-0.10841482,0.181267225,0.841357071,2.130429986,-1.20092778,0.332591164,-0.347772069
823728,-0.456111477,-0.062792288,0.036488029,0.026265056,-0.037369614,0.083000909,-0.024087856,0.006175113,0.004387472
823729,-4.134129495,-0.132579519,0.073087099,0.0993897,0.022443958,1.715111232,-0.463467254,-0.641312351,0.28946089
823730,2.51788341,0.019175557,0.373703135,0.114214199,0.30833809,0.375272613,-0.013053943,-0.026687012,0.087811772
823731,0.647397207,-0.028134155,0.214247615,-0.018408346,-0.10673447,-0.107294921,-0.179783379,0.058405296,0.231538854
823732,-0.134157232,0.122103155,0.161249704,0.039457263,-0.045028521,-0.070157219,0.015762885,-0.024021313,-0.018457527
823733,-0.573804398,-0.088315064,0.030588253,0.046703694,-0.092043913,0.129647837,-0.00985662,0.053779421,0.075061012
823736,0.780947074,0.034132618,-0.027946992,-0.10886682,0.149797591,0.118074123,0.254768709,-0.179026163,-0.113020925
823737,-5.668304639,0.154429918,0.56750387,1.096347237,-0.344558898,0.521277015,-0.948542674,-0.652778255,-0.715323392
823738,-1.596163965,0.316433306,0.574194432,1.332609785,0.021256099,1.344348397,-0.501886611,-1.387561499,-1.187913205
823739,3.062266425,0.027892441,-0.744370338,-1.029513153,-0.063585723,-0.365839309,-0.145691102,0.062813002,0.627169468
823740,-1.119317834,-0.328055776,-0.537067008,-0.33231693,0.176935327,-0.257576978,0.075749271,0.371387323,0.18611506
823741,-0.37288001,-0.022422413,-0.141743014,0.008684881,0.057159008,0.022834816,-0.167957817,-0.031599333,-0.057633106
823743,-0.693026857,-0.035860116,-0.115838182,0.161366789,0.137157182,-0.13334667,-0.153464033,0.104250566,-0.118399553
823744,-0.766815291,-0.039217406,-0.059104385,0.023135063,0.038781656,-0.071928786,0.015494912,0.060319828,-0.054733441
823745,0.285931995,-0.011910038,0.118992565,0.030509088,-0.286190211,-0.066318569,-0.277813843,-0.025705983,-0.040619851
823746,-0.237669337,0.006516568,-0.083291352,0.095409729,0.109183094,0.025920912,-0.045916483,-0.019313607,-0.110475611
823747,-0.262506098,-0.072271333,-0.070493816,0.015240881,0.076792579,0.004399611,-0.008953829,0.071732424,-0.001927692
823748,0.567643202,0.13060767,0.265898169,-0.345313365,0.439339167,0.305313427,-0.252782163,-0.768710714,0.207724468
823749,-0.080241892,-0.102490589,-0.131111265,0.02293292,-0.042978125,0.025155934,-0.167617888,0.095002244,-0.002545922
823750,0.200473099,-0.328478607,-1.769376048,-1.89906813,1.951926485,-0.649012538,2.514130443,0.06841085,0.632691428
823751,-3.356514264,0.258535774,-1.447286883,-2.083067997,-0.636924387,-0.205115512,0.215601433,0.037206077,0.060374453
823752,-5.236796019,0.195016389,-2.115728474,-2.148210575,0.410923112,-0.563889405,1.016132335,-0.145844566,-0.099992451
823753,-1.430344554,0.038863629,0.127690729,0.038642391,-0.186203546,-0.028102778,-0.041955138,-0.034051105,-0.066545346
823754,-1.542872056,0.411702993,0.54071164,-0.035734054,-0.875652006,-0.230071324,-0.488336991,-0.615040135,0.108056579
823756,0.219572236,-0.099769702,0.146799469,0.167857529,-0.245102737,-0.09087748,-0.070866868,0.139975688,-0.457646927
823757,0.345228404,-0.141451293,-1.55678214,0.982255701,2.346397997,-0.283766651,0.103152996,-0.406687175,-0.778243956
823758,0.306531347,-0.057557702,0.062872489,-0.150337939,-0.517226093,-0.454533561,0.308911384,0.633096586,0.345606081
823759,0.48709903,0.777058698,-0.898830895,0.533068235,0.207078223,0.795844902,-0.896243708,-1.581594174,-1.448333625
823760,5.998736615,-0.330546169,-0.387679357,-0.089233284,1.343271228,0.200248333,0.846768811,0.106867477,-0.134184058
823761,0.823255365,-0.076701979,0.02967768,0.056849906,0.101223929,0.161957733,0.059583625,0.034861525,0.032879387
823765,0.227055026,-0.078621195,-0.015531204,-0.027905379,-0.023116892,-0.060581192,0.002492805,0.123344261,0.043699879
823766,0.505297284,0.198413306,0.197531658,0.12454469,0.120533429,-0.172023714,0.116495706,-0.075804275,-0.15131568
823767,0.32788792,-0.024182145,0.012246625,0.029313984,0.166527528,0.008374963,0.072817446,0.019300591,0.01837722
823768,0.390948849,0.602820514,-0.425656047,-0.198961136,0.354207288,-0.696989027,0.21407392,-0.302992774,-0.25433008
823769,1.749469426,-1.161415263,-0.017566288,0.311736602,-0.572031846,0.602997953,0.600183949,1.763895767,-1.202073944
823771,2.972553319,-0.104080336,-1.231326962,-0.138343652,0.812951933,-0.370422578,1.405579645,0.705852041,-1.151363163
823772,7.426770232,-1.226292337,-0.277418992,0.462520115,-0.159701246,1.171931484,0.008735985,1.46469,-0.282997632
823773,0.183171236,0.661766769,0.426031891,0.263067518,-0.171202855,-0.461514045,-1.36390694,-1.155727135,-0.251687073
823774,-0.216118585,-0.119957819,-0.065188458,0.100847042,0.142736214,-0.029415349,-0.011140813,0.123311705,-0.087119702
823775,-0.116077244,-0.280358303,-0.29787711,-1.504242972,0.279257374,-0.529063818,0.375027103,0.032079024,1.454082864
823777,0.509542017,-0.01693312,-0.070820933,0.002515322,0.181396846,0.161054755,0.20523088,-0.092901084,-0.150030702
823778,6.501008554,0.148253016,-0.147871055,0.62753536,-1.403555244,2.613646217,-1.145894064,-0.270316754,-1.487444953
823779,4.604299553,1.217458094,-0.347584316,0.670820816,0.671308179,-0.472387899,0.238735389,-0.056997762,-0.438249182
823781,0.95195655,1.543447854,-1.248156502,-0.881266185,1.795105611,-1.435214973,1.333672387,-1.224807327,-0.245307282
823783,-4.497208118,0.254767942,-0.517972464,0.506339638,0.139919324,-0.896656126,-0.166732993,0.920093367,-0.418593611
823790,7.416444303,-0.580477583,-0.404999707,0.506986287,0.760872178,0.363848099,-0.350780257,0.60005018,-0.374245496
823792,-0.154260964,0.367349503,0.1274575,2.015613445,-0.491838796,-0.206130935,-0.048107602,0.597875344,-3.111893281
823793,0.028346419,0.00568284,-0.12143629,-0.037928421,0.009021096,0.089986236,-0.193428822,-0.086732432,-0.05425677
823794,0.746986813,0.008885017,-0.055250104,0.07207481,0.227401902,-0.065188483,-0.096320194,-0.005850992,-0.071131266
823795,-0.422888575,-0.047802692,0.033959186,0.145952986,-0.065027147,-0.044116852,-0.143015715,0.059029935,-0.020248228
823796,0.068849159,-0.059450428,-0.022282851,0.011405268,0.062570695,0.005290093,0.069953913,0.019213508,0.047568193
823798,1.286226269,-1.183582255,-0.575484268,-0.111231267,0.989626203,1.010360333,0.810995792,1.011121608,-0.211463559
823802,-1.940186571,-0.29819252,0.017615218,-0.039457043,0.133985138,0.726059685,0.405635996,0.103079969,-0.159906531
823803,3.291589513,-0.584428066,0.181851158,0.288408592,-0.617592836,0.89791295,-0.147185386,0.231029582,-0.498332441
823804,-0.273049833,-0.068261902,-0.054277545,0.020164739,-0.066409495,0.055273868,-0.113572032,0.060111873,-0.000232483
823805,-6.021319232,0.930224577,0.662171796,0.503575179,-1.015094294,-0.537776346,-0.804560732,-0.727495791,-0.224264967
823806,-3.903903556,-0.168887886,0.179877773,0.281194442,-0.432588485,-0.003332476,-0.292455241,0.242823881,-0.030017707
823807,-1.29555566,0.031143891,0.058790201,0.119682484,-0.084324535,-0.018446699,-0.035174508,-0.063721853,-0.077532088
823808,-0.705511181,-0.031559954,-0.157761888,-0.150179174,-0.156594526,-0.066701069,0.122596097,0.324921701,0.27450169
823809,0.171238997,0.051367185,-0.072773031,0.003899956,0.104101611,0.09235822,0.149001882,-0.077646095,-0.136825515
823811,0.044794439,0.051243497,-0.046835729,-0.158216102,-0.122222745,-0.086957369,-0.006386728,-0.093922316,0.101058148
823812,-0.978759134,0.021355529,0.017966413,0.03101006,-0.106196679,-0.052616683,-0.098824267,0.037654705,-0.026119085
